"MB_CODE_2011","LGA_CODE_2011","LGA_NAME_2011","STATE_CODE_2011","STATE_NAME_2011","AREA_ALBERS_SQKM"
"60118450000","60210","Break O'Day (M)","6","Tasmania",0.648514
"60118460000","60210","Break O'Day (M)","6","Tasmania",0.107194
"60118480000","60210","Break O'Day (M)","6","Tasmania",8.46043
"60001730000","60410","Brighton (M)","6","Tasmania",0.0098571
"60001740000","60410","Brighton (M)","6","Tasmania",0.00100782
"60001750000","60410","Brighton (M)","6","Tasmania",0.00879777
"60001760000","60410","Brighton (M)","6","Tasmania",0.000476654
"60001770000","60410","Brighton (M)","6","Tasmania",0.00111944
"60001780000","60410","Brighton (M)","6","Tasmania",0.00140058
"60001790000","60410","Brighton (M)","6","Tasmania",0.00399344
"60001800000","60410","Brighton (M)","6","Tasmania",0.000469508
"60001810000","60410","Brighton (M)","6","Tasmania",0.0606991
"60001820000","60410","Brighton (M)","6","Tasmania",0.00203998
"60001830000","60410","Brighton (M)","6","Tasmania",0.000551631
"60001840000","60410","Brighton (M)","6","Tasmania",0.000476477
"60001850000","60410","Brighton (M)","6","Tasmania",0.000471187
"60001860000","60410","Brighton (M)","6","Tasmania",0.00176654
"60001870000","60410","Brighton (M)","6","Tasmania",0.00122765
"60001880000","60410","Brighton (M)","6","Tasmania",0.00137254
"60001890000","60410","Brighton (M)","6","Tasmania",0.000351631
"60001900000","60410","Brighton (M)","6","Tasmania",0.00078667
"60001910000","60410","Brighton (M)","6","Tasmania",0.00268793
"60001920000","60410","Brighton (M)","6","Tasmania",0.00109007
"60001930000","60410","Brighton (M)","6","Tasmania",0.0311629
"60001940000","60410","Brighton (M)","6","Tasmania",0.001224
"60001950000","60410","Brighton (M)","6","Tasmania",0.00101229
"60001960000","60410","Brighton (M)","6","Tasmania",0.00141332
"60001970000","60410","Brighton (M)","6","Tasmania",0.000570814
"60001980000","60410","Brighton (M)","6","Tasmania",0.0128685
"60001990000","60410","Brighton (M)","6","Tasmania",0.0997094
"60002010000","60410","Brighton (M)","6","Tasmania",0.0271733
"60002020000","60410","Brighton (M)","6","Tasmania",0.00204416
"60002030000","60410","Brighton (M)","6","Tasmania",0.00299548
"60002040000","60410","Brighton (M)","6","Tasmania",0.0006847
"60002050000","60410","Brighton (M)","6","Tasmania",1.08994
"60002060000","60410","Brighton (M)","6","Tasmania",1.86689
"60002070000","60410","Brighton (M)","6","Tasmania",0.225064
"60002080000","60410","Brighton (M)","6","Tasmania",0.0118203
"60002100000","60410","Brighton (M)","6","Tasmania",0.0428105
"60002110000","60410","Brighton (M)","6","Tasmania",0.502333
"60002120000","60410","Brighton (M)","6","Tasmania",0.0172423
"60002130000","60410","Brighton (M)","6","Tasmania",0.0757949
"60002141000","60410","Brighton (M)","6","Tasmania",0.628724
"60002142000","60410","Brighton (M)","6","Tasmania",0.0432392
"60002150000","60410","Brighton (M)","6","Tasmania",0.0197899
"60002160000","60410","Brighton (M)","6","Tasmania",0.529554
"60002170000","60410","Brighton (M)","6","Tasmania",0.0451147
"60002180000","60410","Brighton (M)","6","Tasmania",0.0450149
"60002190000","60410","Brighton (M)","6","Tasmania",0.155336
"60002200000","60410","Brighton (M)","6","Tasmania",0.112224
"60002210000","60410","Brighton (M)","6","Tasmania",0.0538427
"60002220000","60410","Brighton (M)","6","Tasmania",0.0989261
"60002230000","60410","Brighton (M)","6","Tasmania",0.077822
"60002240000","60410","Brighton (M)","6","Tasmania",0.0458113
"60002250000","60410","Brighton (M)","6","Tasmania",0.368348
"60002260000","60410","Brighton (M)","6","Tasmania",0.0377425
"60002270000","60410","Brighton (M)","6","Tasmania",0.149702
"60002280000","60410","Brighton (M)","6","Tasmania",1.10683
"60002290000","60410","Brighton (M)","6","Tasmania",0.0510636
"60002300000","60410","Brighton (M)","6","Tasmania",0.0208963
"60002310000","60410","Brighton (M)","6","Tasmania",0.11755
"60002320000","60410","Brighton (M)","6","Tasmania",0.0672612
"60002330000","60410","Brighton (M)","6","Tasmania",0.0516955
"60002340000","60410","Brighton (M)","6","Tasmania",0.0574806
"60002350000","60410","Brighton (M)","6","Tasmania",0.0550575
"60002360000","60410","Brighton (M)","6","Tasmania",0.135567
"60002380000","60410","Brighton (M)","6","Tasmania",0.0296488
"60002390000","60410","Brighton (M)","6","Tasmania",0.0515025
"60002430000","60410","Brighton (M)","6","Tasmania",0.120928
"60002440000","60410","Brighton (M)","6","Tasmania",0.0258858
"60002450000","60410","Brighton (M)","6","Tasmania",0.038234
"60002460000","60410","Brighton (M)","6","Tasmania",0.0512811
"60002470000","60410","Brighton (M)","6","Tasmania",0.00886895
"60002480000","60410","Brighton (M)","6","Tasmania",0.143593
"60002490000","60410","Brighton (M)","6","Tasmania",0.047878
"60002500000","60410","Brighton (M)","6","Tasmania",0.0531151
"60002510000","60410","Brighton (M)","6","Tasmania",0.0485686
"60002520000","60410","Brighton (M)","6","Tasmania",0.024146
"60002530000","60410","Brighton (M)","6","Tasmania",0.0547706
"60002540000","60410","Brighton (M)","6","Tasmania",0.0603683
"60002550000","60410","Brighton (M)","6","Tasmania",0.0356335
"60002560000","60410","Brighton (M)","6","Tasmania",0.0470772
"60002570000","60410","Brighton (M)","6","Tasmania",0.559054
"60002580000","60410","Brighton (M)","6","Tasmania",0.0424457
"60002590000","60410","Brighton (M)","6","Tasmania",0.0116867
"60002600000","60410","Brighton (M)","6","Tasmania",0.116305
"60002610000","60410","Brighton (M)","6","Tasmania",0.216056
"60002620000","60410","Brighton (M)","6","Tasmania",0.0288425
"60002630000","60410","Brighton (M)","6","Tasmania",0.0618605
"60002640000","60410","Brighton (M)","6","Tasmania",0.0251189
"60002650000","60410","Brighton (M)","6","Tasmania",0.114513
"60002660000","60410","Brighton (M)","6","Tasmania",0.039659
"60002670000","60410","Brighton (M)","6","Tasmania",0.0383686
"60002680000","60410","Brighton (M)","6","Tasmania",0.00828378
"60002690000","60410","Brighton (M)","6","Tasmania",0.00878282
"60002700000","60410","Brighton (M)","6","Tasmania",0.00706928
"60002710000","60410","Brighton (M)","6","Tasmania",0.0265366
"60002720000","60410","Brighton (M)","6","Tasmania",0.0467834
"60002730000","60410","Brighton (M)","6","Tasmania",0.00826742
"60002740000","60410","Brighton (M)","6","Tasmania",0.00480639
"60002750000","60410","Brighton (M)","6","Tasmania",0.0480094
"60002760000","60410","Brighton (M)","6","Tasmania",0.0690938
"60002770000","60410","Brighton (M)","6","Tasmania",0.1284
"60002780000","60410","Brighton (M)","6","Tasmania",0.0119654
"60002800000","60410","Brighton (M)","6","Tasmania",1.05363
"60002820000","60410","Brighton (M)","6","Tasmania",0.0203772
"60002830000","60410","Brighton (M)","6","Tasmania",0.0544016
"60002840000","60410","Brighton (M)","6","Tasmania",0.0395656
"60002850000","60410","Brighton (M)","6","Tasmania",0.0234528
"60002860000","60410","Brighton (M)","6","Tasmania",0.0396734
"60002870000","60410","Brighton (M)","6","Tasmania",0.0356531
"60002880000","60410","Brighton (M)","6","Tasmania",0.0339665
"60002890000","60410","Brighton (M)","6","Tasmania",0.0470685
"60002900000","60410","Brighton (M)","6","Tasmania",0.0367028
"60002910000","60410","Brighton (M)","6","Tasmania",0.0522883
"60002920000","60410","Brighton (M)","6","Tasmania",0.0354982
"60002930000","60410","Brighton (M)","6","Tasmania",0.0384029
"60002940000","60410","Brighton (M)","6","Tasmania",0.0403167
"60002950000","60410","Brighton (M)","6","Tasmania",0.03716
"60002960000","60410","Brighton (M)","6","Tasmania",0.0519349
"60002970000","60410","Brighton (M)","6","Tasmania",0.0441024
"60002980000","60410","Brighton (M)","6","Tasmania",0.0353423
"60002990000","60410","Brighton (M)","6","Tasmania",0.0326563
"60003000000","60410","Brighton (M)","6","Tasmania",0.045199
"60003010000","60410","Brighton (M)","6","Tasmania",0.0567731
"60003020000","60410","Brighton (M)","6","Tasmania",0.0602817
"60003030000","60410","Brighton (M)","6","Tasmania",0.089289
"60003040000","60410","Brighton (M)","6","Tasmania",0.0526977
"60003050000","60410","Brighton (M)","6","Tasmania",0.0520296
"60003060000","60410","Brighton (M)","6","Tasmania",0.0498569
"60003070000","60410","Brighton (M)","6","Tasmania",0.0567651
"60003080000","60410","Brighton (M)","6","Tasmania",0.0857183
"60003090000","60410","Brighton (M)","6","Tasmania",0.0762721
"60003100000","60410","Brighton (M)","6","Tasmania",0.0331636
"60003110000","60410","Brighton (M)","6","Tasmania",0.0494225
"60003120000","60410","Brighton (M)","6","Tasmania",0.0404796
"60003130000","60410","Brighton (M)","6","Tasmania",0.0315604
"60003140000","60410","Brighton (M)","6","Tasmania",0.045044
"60003150000","60410","Brighton (M)","6","Tasmania",0.0412346
"60003160000","60410","Brighton (M)","6","Tasmania",0.0530478
"60003170000","60410","Brighton (M)","6","Tasmania",0.0622862
"60003180000","60410","Brighton (M)","6","Tasmania",0.0393988
"60003190000","60410","Brighton (M)","6","Tasmania",0.0367611
"60003200000","60410","Brighton (M)","6","Tasmania",0.0556564
"60003211000","60410","Brighton (M)","6","Tasmania",0.288794
"60003212000","60410","Brighton (M)","6","Tasmania",0.0562826
"60003220000","60410","Brighton (M)","6","Tasmania",0.0467167
"60003230000","60410","Brighton (M)","6","Tasmania",0.0524612
"60003240000","60410","Brighton (M)","6","Tasmania",0.0283494
"60003250000","60410","Brighton (M)","6","Tasmania",0.136935
"60003260000","60410","Brighton (M)","6","Tasmania",0.0370967
